Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
101671,Hardware,Low,7.05,82,Small,2,3.4
101672,Database,Medium,,88,Enterprise,1,2.5
101673,Hardware,Medium,,46,Small,0,3.5
101674,Security,Critical,10.23,62,Enterprise,2,4.2
101675,Hardware,Critical,2.99,59,Medium,0,3.4
101676,Hardware,Medium,6.72,55,Medium,1,3.4
101677,Security,Medium,2.33,64,Small,0,4.3
101678,Email,Low,11.03,76,Small,2,2.7
101679,Software,Low,5.48,74,Medium,1,5.0
101680,Network,High,3.44,22,Medium,0,2.6
101681,Hardware,High,7.3,75,Medium,0,3.6
101682,Security,High,9.37,91,Medium,0,4.5
101683,Hardware,Medium,7.18,92,Small,2,3.3
101684,Email,Low,,55,Small,1,4.0
101685,Software,Medium,,73,Enterprise,1,5.0
101686,Database,Critical,7.81,29,Small,1,4.0
101687,Hardware,Low,9.26,81,Enterprise,1,4.1
101688,Software,High,4.93,61,Enterprise,0,3.6
101689,Database,Low,,81,Medium,1,4.8
101690,Security,Medium,3.17,21,Enterprise,0,4.6
101691,Network,Medium,9.27,25,Enterprise,0,2.6
101692,Security,Critical,,67,Small,2,4.3
101693,Software,Low,,84,Enterprise,0,3.9
101694,Software,Low,4.31,33,Small,0,2.7
101695,Security,Medium,11.15,83,Small,2,4.0
101696,Email,High,5.07,48,Small,0,2.9
101697,Network,Medium,4.68,71,Small,1,4.6
101698,Database,Medium,6.57,88,Small,0,2.8
101699,Hardware,Low,9.69,95,Small,1,3.4
101700,Network,Low,6.57,89,Small,0,3.5
101701,Database,Medium,8.4,71,Small,1,3.4
101702,Hardware,Medium,5.74,82,Small,3,3.6
101703,Hardware,Low,,28,Medium,0,3.0
101704,Network,Medium,1.45,28,Small,0,3.9
101705,Email,Low,1.85,68,Medium,0,4.8
101706,Security,Low,9.55,46,Small,2,3.3
101707,Security,Critical,10.3,38,Medium,3,3.7
101708,Software,Medium,3.59,67,Small,3,4.2
101709,Software,Medium,0.74,50,Small,0,4.2
101710,Email,Critical,10.88,72,Small,2,3.5
101711,Security,Medium,3.03,68,Small,0,4.1
101712,Security,Medium,5.86,48,Small,2,3.4
101713,Database,Medium,2.1,89,Small,2,4.3
101714,Hardware,Medium,,71,Medium,1,2.8
101715,Database,Medium,7.08,86,Small,3,3.4
101716,Email,Critical,8.77,83,Small,0,3.7
101717,Email,Low,11.58,67,Small,2,2.7
101718,Database,Critical,9.63,78,Small,2,4.1
101719,Database,High,,50,Medium,3,4.1
101720,Network,Low,5.12,85,Medium,1,4.3
101721,Software,Medium,7.28,45,Small,0,2.8
101722,Network,Medium,11.7,81,Medium,2,3.8
101723,Software,High,7.34,99,Enterprise,2,3.0
101724,Software,Medium,4.32,75,Small,3,3.9
101725,Email,Medium,11.3,84,Medium,0,3.1
101726,Hardware,Low,3.13,20,Small,0,3.0
101727,Software,Critical,,84,Enterprise,0,2.8
101728,Network,Medium,2.22,33,Small,3,5.0
101729,Hardware,Medium,4.55,33,Small,1,2.6
101730,Network,Low,10.39,90,Small,1,2.9
101731,Software,Low,,68,Small,2,4.6
101732,Network,High,,86,Medium,2,3.1
101733,Software,Low,,96,Small,2,2.5
101734,Hardware,Medium,4.64,92,Small,0,5.0
101735,Email,Low,5.94,70,Small,3,3.3
101736,Security,High,5.16,43,Small,3,4.5
101737,Security,Low,2.82,72,Small,2,3.3
101738,Network,Low,,78,Enterprise,2,4.2
101739,Network,High,5.91,73,Enterprise,1,3.7
101740,Database,Low,,62,Medium,2,3.5
101741,Email,Critical,,86,Small,3,3.9
101742,Hardware,Medium,,60,Small,0,2.8
101743,Software,High,4.87,25,Enterprise,3,3.8
101744,Hardware,Medium,1.05,40,Small,3,4.6
101745,Software,Medium,6.7,81,Small,2,4.0
101746,Database,High,7.9,54,Enterprise,2,4.8
101747,Security,Medium,,34,Small,3,2.7
101748,Database,High,,54,Small,3,2.9
101749,Email,Critical,10.75,84,Enterprise,0,4.3
101750,Security,Medium,6.39,26,Small,3,3.9
101751,Email,Low,9.06,81,Medium,0,4.0
101752,Email,Medium,10.05,28,Small,2,2.6
101753,Database,Low,7.87,80,Medium,0,4.2
101754,Network,Low,5.57,59,Medium,0,4.6
101755,Software,Low,5.81,94,Medium,2,4.9
101756,Security,Medium,11.19,98,Small,1,5.0
101757,Email,Medium,11.93,66,Small,2,4.3
101758,Security,Medium,2.31,64,Small,3,3.0
101759,Hardware,Medium,,61,Enterprise,0,4.6
101760,Software,Medium,10.89,79,Enterprise,2,4.9
101761,Software,Low,,62,Medium,3,4.2
101762,Software,Medium,3.34,99,Small,0,4.9
101763,Security,Low,10.69,72,Medium,3,2.7
101764,Database,High,10.44,50,Medium,2,4.3
101765,Email,Medium,5.93,23,Small,1,3.1
101766,Software,Critical,,66,Medium,0,4.8
101767,Email,Low,11.48,85,Small,0,3.4
101768,Network,Medium,6.99,29,Small,0,4.2
101769,Software,Low,,74,Small,1,4.0
101770,Email,High,5.29,24,Medium,0,2.6
101771,Security,High,,38,Small,0,3.6
101772,Hardware,High,5.22,66,Enterprise,3,4.2
101773,Network,Medium,10.85,91,Small,0,4.4
101774,Software,Medium,6.66,86,Small,2,4.3
101775,Software,Medium,5.36,77,Enterprise,0,4.0
101776,Email,Low,,82,Enterprise,2,2.6
101777,Hardware,Medium,3.64,59,Small,2,2.6
101778,Security,Medium,8.29,66,Small,2,3.9
101779,Network,High,3.29,68,Small,2,4.2
101780,Security,Critical,3.99,35,Enterprise,2,3.8
101781,Network,Low,,26,Small,0,3.6
101782,Software,High,1.73,34,Medium,0,3.9
101783,Email,Low,10.06,52,Medium,1,4.3
101784,Hardware,Medium,,90,Small,3,3.2
101785,Software,High,2.79,72,Enterprise,3,3.0
101786,Email,Medium,,44,Small,2,4.0
101787,Email,High,1.21,33,Small,3,4.0
101788,Software,High,6.29,47,Medium,0,4.2
101789,Network,Low,2.94,34,Enterprise,1,4.4
101790,Hardware,Low,7.47,66,Small,3,4.2
101791,Software,Critical,1.65,96,Enterprise,1,4.0
101792,Security,High,,35,Small,1,4.9
101793,Software,Medium,4.35,52,Small,3,3.8
101794,Software,Low,,67,Small,2,4.7
101795,Database,Low,,83,Small,0,3.1
101796,Hardware,Medium,,39,Enterprise,1,4.4
101797,Software,Low,5.66,68,Small,2,4.9
101798,Hardware,Low,9.52,86,Small,0,3.2
101799,Database,High,0.69,52,Medium,3,3.2
101800,Database,Medium,11.17,60,Small,0,4.2
101801,Network,Medium,10.28,96,Enterprise,1,2.8
101802,Hardware,Critical,1.72,63,Small,1,3.7
101803,Software,Medium,11.08,76,Medium,0,3.6
101804,Database,Low,,50,Small,3,3.3
101805,Software,High,6.94,48,Medium,0,3.8
101806,Network,Critical,,73,Small,3,3.2
101807,Network,Medium,2.44,85,Enterprise,0,2.7
101808,Software,High,,62,Enterprise,2,2.9
101809,Hardware,Critical,7.43,77,Small,2,2.7
101810,Network,Low,10.1,40,Small,0,4.2
101811,Software,Medium,7.16,91,Medium,3,3.9
101812,Email,Critical,5.19,77,Medium,3,4.9
101813,Database,Low,7.3,80,Small,1,3.6
101814,Hardware,Medium,10.2,89,Small,1,4.9
101815,Security,High,6.55,37,Small,1,3.1
101816,Security,Low,5.37,80,Small,3,4.1
101817,Hardware,Medium,10.78,48,Small,3,2.7
101818,Hardware,High,,89,Medium,1,3.4
101819,Network,Medium,3.51,39,Medium,1,4.9
101820,Network,Low,11.22,84,Small,3,3.7
101821,Security,Medium,1.21,78,Small,2,2.9
101822,Software,Critical,7.19,63,Medium,3,3.0
101823,Email,Low,10.74,80,Enterprise,2,3.8
101824,Email,High,2.1,86,Small,1,4.6
101825,Database,Low,1.46,77,Medium,1,3.1
101826,Network,High,,24,Medium,1,3.2
101827,Database,Medium,10.85,31,Medium,1,3.9
101828,Hardware,Critical,3.44,49,Small,3,3.9
101829,Hardware,Medium,7.04,22,Small,1,3.0
101830,Network,Medium,9.68,83,Small,3,4.5
101831,Email,Medium,6.01,60,Medium,2,4.7
101832,Security,Medium,2.2,58,Small,3,4.4
101833,Email,Critical,1.27,47,Medium,2,4.5
101834,Database,Critical,,66,Medium,2,3.1
101835,Email,Medium,7.76,90,Small,2,3.8
101836,Software,High,,55,Small,2,3.0
101837,Hardware,Critical,8.75,76,Small,0,3.3
101838,Network,Medium,11.93,22,Small,0,4.7
101839,Security,Critical,1.96,57,Small,0,3.1
101840,Software,Medium,4.99,56,Small,0,3.6
101841,Security,High,5.17,68,Small,2,3.1
101842,Software,Medium,11.84,95,Small,2,2.8
101843,Email,High,2.95,60,Enterprise,2,3.0
101844,Security,Medium,2.21,65,Medium,0,3.0
101845,Hardware,High,8.37,48,Medium,2,4.6
101846,Database,Low,7.88,35,Small,1,3.9
101847,Security,Medium,0.73,75,Enterprise,2,4.7
101848,Network,Low,4.15,27,Medium,0,2.8
101849,Network,Medium,8.6,58,Small,2,3.9
101850,Network,Critical,1.27,84,Enterprise,1,3.4
101851,Security,Medium,1.36,72,Small,3,2.6
101852,Software,Low,,42,Medium,3,2.9
101853,Network,Low,7.89,82,Enterprise,2,2.7
101854,Software,Low,11.26,64,Enterprise,1,2.9
101855,Database,Low,4.66,43,Small,1,4.4
101856,Security,Critical,9.65,61,Small,2,4.6
101857,Email,Medium,10.09,95,Small,0,4.8
101858,Email,High,9.14,95,Small,3,3.7
101859,Software,Medium,11.04,42,Medium,1,3.3
101860,Hardware,High,8.69,47,Small,1,3.7
101861,Email,High,8.63,61,Medium,0,4.2
101862,Security,Low,4.23,91,Medium,3,4.3
101863,Security,Critical,,48,Enterprise,2,4.1
101864,Hardware,Low,7.49,88,Small,3,3.1
101865,Software,Low,,22,Small,3,3.5
101866,Security,Medium,6.33,92,Small,2,4.8
101867,Hardware,High,3.47,64,Medium,0,3.2
101868,Hardware,Low,8.65,72,Small,0,2.7
101869,Email,High,1.33,83,Enterprise,2,3.2
101870,Database,Medium,6.98,31,Medium,1,3.2
101871,Software,Medium,6.1,30,Small,1,3.2
101872,Security,High,1.28,60,Small,0,2.6
101873,Database,High,1.21,99,Enterprise,2,4.8
101874,Hardware,Low,3.44,72,Medium,3,3.3
101875,Security,Medium,1.29,77,Medium,3,4.1
101876,Software,Critical,4.24,42,Small,2,2.8
101877,Software,Medium,6.47,28,Enterprise,2,4.3
101878,Software,High,,87,Small,0,3.3
101879,Hardware,Low,0.78,89,Small,1,2.6
101880,Network,Medium,11.21,88,Small,2,3.5
101881,Database,Low,,62,Small,2,4.8
101882,Network,Medium,9.98,37,Medium,2,3.9
101883,Software,High,1.36,83,Medium,1,4.7
101884,Hardware,Medium,6.99,98,Small,0,3.8
101885,Database,Medium,1.81,61,Small,1,4.0
101886,Software,Medium,6.87,78,Small,1,3.0
101887,Network,High,,91,Medium,0,3.4
101888,Email,Medium,8.2,55,Small,1,4.7
101889,Hardware,Medium,,38,Enterprise,0,3.0
101890,Database,Low,4.74,20,Small,2,2.6
101891,Security,Medium,4.23,99,Small,0,4.8
101892,Email,High,,51,Small,1,4.1
101893,Software,Medium,5.68,26,Medium,3,3.7
101894,Network,Low,2.7,31,Enterprise,3,3.6
101895,Software,Low,9.91,25,Enterprise,2,4.2
101896,Email,Medium,10.39,71,Enterprise,2,2.6
101897,Email,Low,10.93,80,Small,0,4.8
101898,Database,Low,,61,Small,3,3.3
101899,Email,High,4.42,41,Enterprise,2,4.1
101900,Hardware,Medium,4.78,31,Enterprise,1,2.9
101901,Hardware,Medium,6.87,67,Small,1,2.9
101902,Database,Low,,53,Medium,0,3.3
101903,Email,Medium,8.78,34,Small,1,3.7
101904,Database,Medium,2.71,92,Medium,3,3.3
101905,Email,Low,2.97,77,Medium,2,3.0
101906,Email,High,8.29,89,Small,1,4.0
101907,Network,Medium,3.32,52,Small,1,2.7
101908,Email,Low,8.21,84,Medium,2,3.4
101909,Email,High,9.42,63,Small,1,3.7
101910,Email,Medium,0.76,34,Small,3,3.6
101911,Software,Medium,6.24,30,Enterprise,3,4.6
101912,Network,Critical,11.4,59,Small,2,2.6
101913,Email,Medium,6.39,46,Enterprise,0,3.4
101914,Email,Low,3.8,24,Small,0,3.8
101915,Hardware,High,1.76,20,Enterprise,1,2.6
101916,Email,Low,,40,Medium,1,3.3
101917,Hardware,Critical,4.77,38,Small,0,2.6
101918,Email,Low,8.25,37,Medium,0,3.0
101919,Network,Low,11.84,87,Small,1,3.6
101920,Software,Medium,3.0,86,Small,2,4.0
101921,Software,Medium,5.97,24,Medium,1,2.9
101922,Database,Medium,,26,Small,2,3.9
101923,Database,Low,2.89,89,Medium,2,3.7
101924,Hardware,Medium,,46,Enterprise,1,4.7
101925,Security,High,1.31,91,Enterprise,3,4.8
101926,Email,High,7.66,48,Small,2,4.4
101927,Software,Critical,11.55,47,Small,0,3.4
101928,Network,Medium,1.53,31,Small,0,3.0
101929,Network,Low,1.08,28,Small,2,2.6
101930,Network,Medium,11.69,93,Small,2,3.6
101931,Database,Medium,1.49,44,Medium,2,3.6
101932,Email,Low,1.45,43,Enterprise,0,4.7
101933,Hardware,Medium,5.1,48,Enterprise,3,3.0
101934,Hardware,Low,1.49,33,Small,0,4.0
101935,Email,Low,1.63,85,Medium,0,4.9
101936,Security,Medium,7.34,97,Small,3,3.8
101937,Network,Low,6.59,36,Small,2,4.5
101938,Database,High,,98,Small,3,2.7
101939,Security,High,11.49,41,Enterprise,2,5.0
101940,Database,Low,6.48,54,Small,0,4.5
101941,Hardware,Low,2.09,23,Small,1,3.6
101942,Software,Medium,,97,Small,2,3.5
101943,Hardware,High,7.19,65,Enterprise,3,2.7
101944,Database,High,3.18,70,Medium,2,4.8
101945,Software,Medium,3.3,21,Enterprise,2,3.0
101946,Hardware,High,5.44,76,Small,2,4.6
101947,Hardware,Medium,10.64,40,Enterprise,0,2.9
101948,Software,Low,2.8,83,Medium,0,3.2
101949,Security,Medium,2.53,49,Small,0,4.6
101950,Email,High,6.68,77,Medium,1,3.4
101951,Hardware,Low,4.74,33,Small,2,2.6
101952,Database,Low,0.81,50,Small,1,5.0
101953,Security,High,3.53,45,Medium,1,2.9
101954,Hardware,Medium,11.84,37,Small,2,3.1
101955,Hardware,Low,,71,Small,1,4.5
101956,Security,High,4.7,61,Medium,0,3.6
101957,Software,High,8.96,45,Small,1,4.8
101958,Network,High,,27,Medium,2,4.2
101959,Email,Medium,2.53,34,Enterprise,3,2.6
101960,Hardware,Low,2.98,50,Medium,0,4.5
101961,Database,Critical,3.08,30,Medium,2,4.8
101962,Security,High,0.56,98,Small,3,3.2
101963,Email,Low,8.81,64,Small,1,2.7
101964,Email,Low,,26,Small,2,4.2
101965,Email,Medium,9.81,81,Small,1,4.1
101966,Software,Low,,26,Enterprise,0,3.8
101967,Email,Low,9.82,81,Medium,2,3.9
101968,Email,Low,9.71,43,Small,0,4.5
101969,Software,Low,6.44,48,Small,0,2.6
101970,Software,Medium,1.52,89,Small,3,3.0
101971,Security,Critical,7.05,30,Small,3,3.3
101972,Network,Low,1.17,89,Medium,2,3.8
101973,Network,Low,10.46,42,Small,2,3.2
101974,Software,Medium,1.42,33,Enterprise,3,2.8
101975,Hardware,Medium,7.53,63,Small,0,3.7
101976,Security,Medium,9.49,24,Small,3,2.5
101977,Network,Medium,10.17,22,Small,2,3.5
101978,Email,Medium,3.21,20,Small,3,3.9
101979,Database,Medium,5.37,80,Enterprise,0,4.9
101980,Email,Medium,9.81,71,Enterprise,3,4.5
101981,Software,Low,11.08,47,Small,3,3.0
101982,Security,High,,57,Small,2,4.5
101983,Email,Medium,6.84,62,Small,1,4.1
101984,Security,Low,9.23,83,Small,2,4.1
101985,Software,Low,8.66,88,Medium,3,2.6
101986,Email,Low,9.57,72,Small,3,3.2
101987,Software,Medium,9.42,82,Small,3,2.8
101988,Security,Low,10.41,28,Enterprise,1,3.4
101989,Database,High,6.76,78,Medium,1,3.2
101990,Software,High,11.07,97,Small,3,4.1
101991,Email,Low,5.04,40,Small,1,4.0
101992,Software,Low,10.9,79,Small,2,4.8
101993,Email,Medium,1.72,59,Small,1,2.6
101994,Database,High,8.48,42,Medium,2,3.6
101995,Database,Low,2.67,51,Medium,1,3.1
101996,Security,Low,4.96,89,Small,0,3.2
101997,Network,Medium,11.79,78,Medium,0,3.9
101998,Database,Medium,2.61,95,Medium,1,3.4
101999,Software,High,3.26,45,Enterprise,3,4.0
102000,Network,Critical,5.29,33,Enterprise,2,2.7
102001,Hardware,High,10.78,47,Medium,0,3.7
102002,Email,Medium,8.6,73,Small,2,5.0
102003,Hardware,High,5.36,99,Small,3,4.2
102004,Database,Medium,4.35,61,Small,3,3.0
102005,Software,Medium,7.2,35,Small,3,4.8
102006,Security,Low,2.77,91,Small,1,3.3
102007,Software,High,6.56,94,Small,1,3.2
102008,Software,Medium,4.65,23,Medium,0,4.7
102009,Software,Medium,2.59,59,Enterprise,2,4.1
102010,Software,Medium,8.24,52,Medium,1,4.0
102011,Network,Low,7.84,86,Small,2,4.5
102012,Network,Medium,7.2,78,Small,2,3.8
102013,Network,High,,40,Small,1,3.1
102014,Database,Medium,6.52,96,Medium,1,4.4
102015,Software,Medium,1.73,29,Enterprise,3,3.7
102016,Hardware,Medium,2.47,26,Enterprise,3,3.3
102017,Security,Medium,11.92,60,Small,0,3.8
102018,Database,Low,5.17,68,Small,3,2.6
102019,Security,Critical,,87,Small,3,2.6
102020,Hardware,High,0.82,66,Small,3,4.8
102021,Email,High,,25,Small,3,2.7
102022,Database,Low,5.62,69,Medium,1,3.6
102023,Security,High,8.46,25,Small,2,3.0
102024,Hardware,Medium,8.31,87,Enterprise,3,2.8
102025,Hardware,Low,7.96,23,Medium,3,4.2
102026,Hardware,Medium,,23,Small,1,4.1
102027,Email,Low,7.82,76,Small,1,3.6
102028,Email,Low,11.3,84,Medium,0,4.2
102029,Security,High,9.22,94,Enterprise,2,3.0
102030,Security,Low,,31,Small,0,4.9
102031,Network,High,,77,Enterprise,2,2.8
102032,Software,High,3.54,37,Small,1,2.9
102033,Network,Medium,11.21,24,Small,0,2.7
102034,Security,Low,5.62,58,Small,3,3.7
102035,Email,High,1.4,46,Medium,0,2.5
102036,Software,Critical,7.73,82,Small,2,2.7
102037,Hardware,Medium,,50,Medium,2,4.9
102038,Security,Medium,10.08,45,Small,2,2.7
102039,Software,Medium,7.78,89,Enterprise,3,2.9
102040,Email,Low,,53,Small,0,4.6
102041,Security,High,6.55,80,Small,2,3.1
102042,Network,Medium,6.96,34,Medium,0,3.3
102043,Email,Medium,1.55,48,Small,0,3.2
102044,Hardware,Medium,8.9,74,Enterprise,1,2.8
102045,Hardware,Medium,1.99,23,Small,2,2.9
102046,Database,Medium,,62,Small,2,4.8
102047,Network,High,11.16,69,Small,1,4.5
102048,Network,Critical,4.72,88,Enterprise,3,3.5
102049,Software,High,1.95,90,Medium,1,4.8
102050,Network,Critical,2.94,71,Small,2,4.4
102051,Software,Low,7.47,57,Small,1,3.2
102052,Email,Medium,8.64,56,Medium,3,3.6
102053,Security,High,11.33,38,Medium,3,4.0
102054,Network,Critical,10.78,84,Small,2,2.7
102055,Security,High,3.83,73,Medium,0,3.3
102056,Software,Low,,66,Medium,1,4.0
102057,Database,Medium,1.37,62,Enterprise,1,3.5
102058,Database,High,0.83,21,Small,1,4.1
102059,Database,Low,7.08,85,Small,1,4.6
102060,Network,High,8.82,47,Medium,2,2.8
102061,Email,Medium,11.78,73,Medium,1,3.9
102062,Network,Low,4.53,97,Enterprise,1,3.6
102063,Network,Medium,4.21,72,Small,2,4.6
102064,Software,Medium,11.7,93,Small,3,3.2
102065,Hardware,Medium,7.14,45,Small,3,4.7
102066,Hardware,Medium,6.51,45,Small,1,4.7
102067,Hardware,Low,2.71,38,Small,3,4.0
102068,Software,Medium,,79,Enterprise,2,3.5
102069,Security,High,7.96,47,Small,3,3.0
102070,Network,Critical,,46,Enterprise,0,3.6
102071,Email,Low,4.53,26,Enterprise,2,3.7
102072,Email,Critical,11.24,39,Medium,1,2.8
102073,Security,Low,,30,Small,1,4.9
102074,Email,Low,7.83,63,Enterprise,1,3.9
102075,Network,Low,5.38,61,Medium,2,4.5
102076,Hardware,Medium,,77,Medium,1,3.8
102077,Network,Medium,5.31,46,Medium,2,2.6
102078,Security,Critical,7.25,43,Enterprise,3,4.4
102079,Software,Medium,4.03,85,Enterprise,1,2.8
102080,Database,High,0.59,68,Medium,3,3.8
102081,Database,Critical,4.82,57,Medium,3,2.9
102082,Security,Critical,3.42,49,Enterprise,0,3.5
102083,Database,High,5.77,63,Small,0,4.3
102084,Software,Critical,0.91,38,Small,1,2.8
102085,Security,Medium,4.95,51,Medium,1,3.7
102086,Database,Low,7.15,51,Small,3,4.5
102087,Network,Critical,9.68,78,Medium,3,2.7
102088,Database,Low,9.72,97,Medium,0,4.9
102089,Hardware,Low,,55,Small,1,3.4
102090,Security,High,4.98,20,Small,0,4.0
102091,Software,Medium,2.88,75,Enterprise,3,4.7
102092,Security,High,4.08,59,Small,2,3.7
102093,Database,High,11.94,36,Small,1,4.7
102094,Database,Low,2.56,41,Small,0,4.1
102095,Network,Low,2.62,87,Small,3,3.5
102096,Hardware,Medium,10.15,29,Small,2,4.6
102097,Software,Medium,2.52,37,Medium,2,3.3
102098,Email,Low,7.77,80,Small,0,3.2
102099,Database,Medium,,32,Enterprise,3,5.0
102100,Email,Medium,5.26,93,Enterprise,3,3.9
102101,Software,Medium,11.15,46,Medium,0,3.6
102102,Hardware,Low,6.95,34,Small,3,3.0
102103,Network,Low,10.5,65,Small,2,3.9
102104,Software,Medium,5.93,21,Small,2,4.7
102105,Software,High,2.84,32,Medium,1,4.6
102106,Software,Medium,9.47,54,Small,3,2.6
102107,Network,Critical,6.38,71,Small,1,3.4
102108,Hardware,Low,,31,Small,0,3.9
102109,Software,Medium,,38,Small,1,4.8
102110,Hardware,Medium,,87,Small,2,3.1
102111,Database,High,,90,Small,3,2.9
102112,Software,Medium,11.11,78,Small,3,3.7
102113,Database,Low,1.52,43,Small,2,4.2
102114,Hardware,Low,2.54,84,Small,1,3.9
102115,Network,Low,,69,Enterprise,1,4.0
102116,Email,High,7.25,27,Medium,0,3.2
102117,Software,Low,3.91,51,Medium,3,4.1
102118,Security,Medium,11.08,20,Small,0,4.6
102119,Network,Medium,1.41,69,Small,0,4.0
102120,Email,Low,7.47,87,Small,1,3.8
102121,Network,Medium,10.34,29,Medium,0,3.7
102122,Email,Low,10.99,34,Small,3,4.8
102123,Email,Medium,,44,Medium,0,4.2
102124,Hardware,Low,1.73,64,Small,3,3.6
102125,Security,Low,,52,Medium,1,4.0
102126,Software,Low,11.94,88,Medium,2,2.7
102127,Hardware,Low,6.06,67,Medium,0,4.1
102128,Hardware,Medium,,43,Enterprise,2,3.7
102129,Database,High,,84,Small,0,3.3
102130,Software,High,2.61,75,Medium,1,4.6
102131,Email,Critical,9.44,76,Small,3,3.0
102132,Software,High,5.44,33,Medium,1,2.7
102133,Network,High,0.58,74,Medium,1,4.7
102134,Software,Low,,46,Medium,0,3.9
102135,Hardware,Low,10.72,38,Medium,3,4.1
102136,Email,Medium,6.08,89,Small,1,4.2
102137,Database,Low,4.56,32,Small,2,4.8
102138,Security,Medium,1.95,57,Medium,0,3.7
102139,Security,High,,83,Small,3,4.8
102140,Hardware,Low,2.7,78,Medium,3,4.4
102141,Hardware,Low,9.32,53,Small,0,4.6
102142,Email,Medium,4.08,68,Enterprise,3,3.9
102143,Security,Low,3.76,65,Small,3,3.6
102144,Security,Low,10.13,98,Small,3,3.3
102145,Hardware,Low,2.73,78,Medium,3,5.0
102146,Database,Medium,,85,Small,2,4.0
102147,Hardware,Medium,10.84,34,Medium,3,3.9
102148,Network,Critical,,20,Medium,1,2.6
102149,Security,High,4.36,60,Medium,2,3.9
102150,Hardware,Low,,25,Small,3,4.4
102151,Network,Low,,56,Enterprise,0,2.7
102152,Network,High,10.92,94,Medium,1,2.6
102153,Email,Low,,47,Medium,1,2.6
102154,Security,Low,6.05,30,Small,3,4.7
102155,Network,Low,0.71,37,Medium,0,3.4
102156,Database,Critical,1.87,69,Small,1,4.8
102157,Database,Low,0.63,76,Medium,0,4.2
102158,Database,Low,,57,Small,2,3.5
102159,Email,Medium,8.33,48,Medium,2,5.0
102160,Email,Low,7.21,90,Small,1,2.9
102161,Database,Low,2.91,27,Medium,3,2.7
102162,Email,Medium,0.65,99,Small,2,4.5
102163,Email,Critical,1.3,69,Small,3,4.6
102164,Network,Low,7.63,51,Medium,2,4.1
102165,Security,Medium,7.86,93,Medium,2,4.0
102166,Hardware,High,,23,Enterprise,1,2.8
102167,Hardware,High,3.97,98,Enterprise,0,4.5
102168,Security,Low,,26,Medium,1,3.3
102169,Email,Low,,45,Medium,2,3.9
102170,Database,Critical,3.03,33,Small,0,4.9
102171,Database,Low,6.21,53,Small,1,3.5
102172,Hardware,Medium,3.7,51,Small,0,4.4
102173,Hardware,Medium,9.11,78,Small,3,2.9
102174,Network,Medium,7.17,70,Small,0,4.7
102175,Email,High,6.53,57,Small,2,3.4
102176,Network,Medium,0.68,92,Medium,0,4.9
102177,Network,High,10.83,81,Medium,2,4.4
102178,Software,Critical,0.71,39,Small,2,4.2
102179,Database,High,,30,Small,2,3.9
102180,Database,Critical,7.19,53,Medium,1,3.6
102181,Database,High,4.6,81,Small,0,3.3
102182,Database,High,2.45,44,Small,1,2.9
102183,Network,Low,8.47,75,Medium,2,3.1
102184,Software,Medium,,35,Small,2,3.8
102185,Network,Medium,,48,Medium,1,4.6
102186,Network,Low,1.66,71,Medium,3,4.7
102187,Email,Medium,8.09,35,Small,1,3.0
102188,Hardware,High,10.2,66,Small,2,3.8
102189,Network,High,4.8,48,Small,0,2.6
102190,Security,Low,,24,Medium,0,3.3
102191,Email,Low,10.74,42,Medium,1,3.3
102192,Security,High,,71,Small,3,3.0
102193,Security,Low,3.08,97,Enterprise,2,3.5
102194,Hardware,Low,4.76,62,Small,0,3.9
102195,Email,Low,1.08,56,Enterprise,3,4.0
102196,Database,High,6.52,43,Small,1,2.7
102197,Security,Low,2.07,35,Small,0,3.6
102198,Security,Low,7.23,81,Small,3,3.6
102199,Software,Low,9.73,46,Small,1,4.3
102200,Email,High,,95,Medium,2,3.1
102201,Email,Low,2.12,69,Small,2,4.7
102202,Software,Medium,3.78,58,Small,2,3.1
102203,Database,Low,4.44,69,Small,2,3.1
102204,Hardware,Low,0.66,46,Small,3,3.1
102205,Security,Low,8.54,44,Small,1,3.4
102206,Email,Critical,9.61,81,Small,2,4.2
102207,Hardware,High,4.34,21,Small,2,4.8
102208,Email,Low,2.18,65,Enterprise,2,3.6
102209,Email,Medium,0.91,62,Enterprise,1,3.8
102210,Email,Medium,7.21,68,Medium,1,4.0
102211,Security,High,,40,Enterprise,3,3.8
102212,Database,Low,11.5,24,Medium,0,3.1
102213,Hardware,Critical,9.52,96,Enterprise,3,4.2
102214,Hardware,Low,,22,Small,2,2.7
102215,Network,Low,3.87,50,Enterprise,0,3.2
102216,Software,Medium,,89,Medium,3,4.5
102217,Software,Medium,4.96,80,Small,2,3.5
102218,Hardware,Medium,4.78,95,Small,1,3.5
102219,Network,Low,9.33,74,Medium,3,2.8
102220,Software,Medium,3.05,98,Small,1,2.7
102221,Email,Low,3.46,27,Medium,2,2.6
102222,Network,Medium,,63,Small,1,2.7
102223,Software,Medium,1.99,59,Small,1,3.8
102224,Network,Low,1.95,52,Small,1,4.9
102225,Email,Medium,1.48,53,Medium,1,4.6
102226,Security,Critical,,38,Small,0,3.9
102227,Security,Medium,0.69,44,Small,0,3.9
102228,Database,Medium,10.66,20,Enterprise,2,4.0
102229,Database,Medium,3.95,64,Small,2,4.4
102230,Hardware,Medium,9.51,49,Small,3,3.5
102231,Security,Low,6.12,21,Medium,2,3.9
